,Unnamed: 0,LineId,Content,EventTemplate,EventId
12909,12909,12910,TEST 11334/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12910,12910,12911,TEST 11335/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12911,12911,12912,TEST 11336/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12912,12912,12913,TEST 11337/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12913,12913,12914,TEST 11338/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12914,12914,12915,TEST 11339/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12915,12915,12916,TEST 11340/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12916,12916,12917,TEST 11341/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12917,12917,12918,TEST 11342/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12918,12918,12919,TEST 11343/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12919,12919,12920,TEST 11344/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12920,12920,12921,TEST 11345/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12921,12921,12922,TEST 11346/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12922,12922,12923,TEST 11347/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12923,12923,12924,TEST 11348/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12924,12924,12925,TEST 11349/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12925,12925,12926,TEST 11350/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12926,12926,12927,TEST 11351/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12927,12927,12928,TEST 11352/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12928,12928,12929,TEST 11353/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12929,12929,12930,TEST 11354/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12930,12930,12931,TEST 11355/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12931,12931,12932,TEST 11356/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12932,12932,12933,TEST 11357/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12933,12933,12934,TEST 11358/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12934,12934,12935,TEST 11359/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12935,12935,12936,TEST 11360/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12936,12936,12937,TEST 11361/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12937,12937,12938,TEST 11362/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12938,12938,12939,TEST 11363/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12939,12939,12940,TEST 11364/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12940,12940,12941,TEST 11365/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12941,12941,12942,TEST 11366/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12942,12942,12943,TEST 11367/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12943,12943,12944,TEST 11368/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12944,12944,12945,SKIP Test fgets() function : usage variations - seek n read [ext/standard/tests/file/fgets_variation4-win32-mb.phpt] reason: only valid for Windows,SKIP Test <*> function : usage variations - seek n read [<*>] reason: only valid for Windows,7d2af46ece0660e87cc78214ded32daa
12945,12945,12946,TEST 11369/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12946,12946,12947,SKIP Test fgets() function : usage variations - seek n read [ext/standard/tests/file/fgets_variation4-win32.phpt] reason: only valid for Windows,SKIP Test <*> function : usage variations - seek n read [<*>] reason: only valid for Windows,7d2af46ece0660e87cc78214ded32daa
12947,12947,12948,TEST 11370/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12948,12948,12949,TEST 11371/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12949,12949,12950,TEST 11372/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12950,12950,12951,SKIP Test fgets() function : usage variations - read when file pointer at EOF [ext/standard/tests/file/fgets_variation6-win32.phpt] reason: only valid for Windows,SKIP Test <*> function : usage variations - read when file pointer at EOF [<*>] reason: only valid for Windows,aa1227714e5664df8c57fb6d6eb5b5e8
12951,12951,12952,TEST 11373/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12952,12952,12953,TEST 11374/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12953,12953,12954,TEST 11375/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12954,12954,12955,TEST 11376/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12955,12955,12956,TEST 11377/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12956,12956,12957,TEST 11378/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12957,12957,12958,TEST 11379/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12958,12958,12959,TEST 11380/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12959,12959,12960,TEST 11381/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12960,12960,12961,TEST 11382/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12961,12961,12962,TEST 11383/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12962,12962,12963,TEST 11384/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12963,12963,12964,TEST 11385/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12964,12964,12965,TEST 11386/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12965,12965,12966,TEST 11387/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12966,12966,12967,TEST 11388/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12967,12967,12968,SKIP Test file_get_contents() function : variation - various absolute and relative paths [ext/standard/tests/file/file_get_contents_variation7-win32-mb.phpt] reason: Only run on Windows,SKIP Test <*> function : variation - various absolute and relative paths [<*>] reason: Only run on Windows,de283eec8785001b78efd11b770882cc
12968,12968,12969,TEST 11389/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12969,12969,12970,SKIP Test file_get_contents() function : variation - various absolute and relative paths [ext/standard/tests/file/file_get_contents_variation7-win32.phpt] reason: Only run on Windows,SKIP Test <*> function : variation - various absolute and relative paths [<*>] reason: Only run on Windows,de283eec8785001b78efd11b770882cc
12970,12970,12971,TEST 11390/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12971,12971,12972,TEST 11391/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12972,12972,12973,SKIP Test file_get_contents() function : variation - obscure filenames [ext/standard/tests/file/file_get_contents_variation8-win32.phpt] reason: Valid only on Windows,SKIP Test <*> function : variation - obscure filenames [<*>] reason: Valid only on Windows,abbd3b0f81768dca4130a7d2daf11da7
12973,12973,12974,TEST 11392/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12974,12974,12975,TEST 11393/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12975,12975,12976,TEST 11394/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12976,12976,12977,TEST 11395/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12977,12977,12978,TEST 11396/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12978,12978,12979,TEST 11397/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12979,12979,12980,TEST 11398/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12980,12980,12981,TEST 11399/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12981,12981,12982,TEST 11400/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12982,12982,12983,SKIP Test file_put_contents() function : usage variation - various absolute and relative paths [ext/standard/tests/file/file_put_contents_variation7-win32.phpt] reason: Only run on Windows,SKIP Test <*> function : usage variation - various absolute and relative paths [<*>] reason: Only run on Windows,260a3a465e5ac92fd9cd740e27c1d670
12983,12983,12984,TEST 11401/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12984,12984,12985,TEST 11402/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12985,12985,12986,SKIP Test file_put_contents() function : usage variation - obscure filenames [ext/standard/tests/file/file_put_contents_variation8-win32.phpt] reason: Only run on Windows,SKIP Test <*> function : usage variation - obscure filenames [<*>] reason: Only run on Windows,fb69fa806e2bc26dc9643010ae06af47
12986,12986,12987,TEST 11403/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12987,12987,12988,TEST 11404/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12988,12988,12989,TEST 11405/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12989,12989,12990,TEST 11406/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12990,12990,12991,SKIP file() with various paths [ext/standard/tests/file/file_variation5-win32-mb.phpt] reason: windows only test,SKIP <*>() with various paths [<*>] reason: windows only test,ee8d582e8cb5465b52d0deea2b0ef4dc
12991,12991,12992,TEST 11407/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12992,12992,12993,SKIP file() with various paths [ext/standard/tests/file/file_variation5-win32.phpt] reason: windows only test,SKIP <*> with various paths [<*>] reason: windows only test,8d669947a37dd87e81b99736e5842531
12993,12993,12994,TEST 11408/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12994,12994,12995,TEST 11409/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12995,12995,12996,TEST 11410/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12996,12996,12997,TEST 11411/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12997,12997,12998,SKIP Test file() function : variation - various absolute and relative paths [ext/standard/tests/file/file_variation8-win32.phpt] reason: Only run on Windows,SKIP Test <*> function : variation - various absolute and relative paths [<*>] reason: Only run on Windows,de283eec8785001b78efd11b770882cc
12998,12998,12999,TEST 11412/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
12999,12999,13000,TEST 11413/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13000,13000,13001,TEST 11414/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13001,13001,13002,TEST 11415/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13002,13002,13003,TEST 11416/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13003,13003,13004,TEST 11417/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13004,13004,13005,TEST 11418/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13005,13005,13006,TEST 11419/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13006,13006,13007,TEST 11420/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13007,13007,13008,TEST 11421/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13008,13008,13009,TEST 11422/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13009,13009,13010,TEST 11423/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13010,13010,13011,TEST 11424/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13011,13011,13012,TEST 11425/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13012,13012,13013,TEST 11426/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13013,13013,13014,TEST 11427/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13014,13014,13015,TEST 11428/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13015,13015,13016,TEST 11429/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13016,13016,13017,TEST 11430/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13017,13017,13018,TEST 11431/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13018,13018,13019,TEST 11432/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13019,13019,13020,TEST 11433/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13020,13020,13021,TEST 11434/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13021,13021,13022,TEST 11435/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13022,13022,13023,SKIP Test filesize() function: usage variations - size of files [ext/standard/tests/file/filesize_variation1-win32-mb.phpt] reason: only valid for Windows,SKIP Test <*> function: usage variations - size of files [<*>] reason: only valid for Windows,e3bef996c4ab075c0c1615960c684eed
13023,13023,13024,TEST 11436/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13024,13024,13025,SKIP Test filesize() function: usage variations - size of files [ext/standard/tests/file/filesize_variation1-win32.phpt] reason: only valid for Windows,SKIP Test <*> function: usage variations - size of files [<*>] reason: only valid for Windows,e3bef996c4ab075c0c1615960c684eed
13025,13025,13026,TEST 11437/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13026,13026,13027,TEST 11438/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13027,13027,13028,SKIP Test filesize() function: usage variations - size of dir/subdir [ext/standard/tests/file/filesize_variation2-win32.phpt] reason: only valid for Windows,SKIP Test <*> function: usage variations - size of dir<*>subdir [<*>] reason: only valid for Windows,e7a5908e05e17ba930a4e1b3b3afffa2
13028,13028,13029,TEST 11439/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13029,13029,13030,TEST 11440/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13030,13030,13031,SKIP Test filesize() function: usage variations - file size after truncate [ext/standard/tests/file/filesize_variation3-win32.phpt] reason: only valid for Windows,SKIP Test <*> function: usage variations - file size after truncate [<*>] reason: only valid for Windows,912d201381b1ef10f44ff98158943d84
13031,13031,13032,TEST 11441/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13032,13032,13033,TEST 11442/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13033,13033,13034,SKIP Test filesize() function: usage variations - file mode & holes in file [ext/standard/tests/file/filesize_variation4-win32.phpt] reason: only valid for Windows,SKIP Test <*> function: usage variations - file mode & holes in file [<*>] reason: only valid for Windows,e12e258abba293f19fddce24b1b56d88
13034,13034,13035,TEST 11443/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13035,13035,13036,TEST 11444/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13036,13036,13037,TEST 11445/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13037,13037,13038,TEST 11446/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13038,13038,13039,TEST 11447/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13039,13039,13040,TEST 11448/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13040,13040,13041,TEST 11449/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13041,13041,13042,TEST 11450/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13042,13042,13043,SKIP Test filetype() function: Check block device [ext/standard/tests/file/filetype_variation3.phpt] reason: /dev/ram0 not available,SKIP Test filetype<*> function: Check block device [<*>] reason: <*> not available,7fbffc463b78c239a61daaac474daf30
13043,13043,13044,TEST 11451/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13044,13044,13045,TEST 11452/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13045,13045,13046,TEST 11453/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13046,13046,13047,TEST 11454/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13047,13047,13048,TEST 11455/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13048,13048,13049,TEST 11456/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13049,13049,13050,TEST 11457/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13050,13050,13051,TEST 11458/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13051,13051,13052,TEST 11459/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13052,13052,13053,TEST 11460/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13053,13053,13054,"SKIP Test fopen() function : variation: interesting paths, no use include path [ext/standard/tests/file/fopen_variation10-win32.phpt] reason: Run only on Windows","SKIP Test <*> function : variation: interesting paths, no use include path [<*>] reason: Run only on Windows",531f3bbbec2d856d41432a0ce21a630a
13054,13054,13055,TEST 11461/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13055,13055,13056,"SKIP Test fopen() function : variation: interesting paths, use include path = true [ext/standard/tests/file/fopen_variation11-win32.phpt] reason: Run only on Windows","SKIP Test <*> function : variation: interesting paths, use include path = true [<*>] reason: Run only on Windows",b7af9123e0707ae8f3476009656a9308
13056,13056,13057,TEST 11462/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13057,13057,13058,TEST 11463/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13058,13058,13059,TEST 11464/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13059,13059,13060,"SKIP Test fopen() function : variation: file uri, no use include path [ext/standard/tests/file/fopen_variation14-win32.phpt] reason: Run only on Windows","SKIP Test <*> function : variation: file <*>, no use include path [<*>] reason: Run only on Windows",c835e6df1ed5e09b737edf7caf494ba9
13060,13060,13061,TEST 11465/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13061,13061,13062,TEST 11466/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13062,13062,13063,"SKIP Test fopen() function : variation: file uri, use include path = true [ext/standard/tests/file/fopen_variation15-win32.phpt] reason: Run only on Windows","SKIP Test <*> function : variation: file <*>, use include path = true [<*>] reason: Run only on Windows",3b29287679bc4e220170988f5ebf814e
13063,13063,13064,TEST 11467/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13064,13064,13065,TEST 11468/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13065,13065,13066,TEST 11469/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13066,13066,13067,TEST 11470/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13067,13067,13068,TEST 11471/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13068,13068,13069,TEST 11472/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13069,13069,13070,TEST 11473/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13070,13070,13071,TEST 11474/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13071,13071,13072,TEST 11475/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13072,13072,13073,TEST 11476/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13073,13073,13074,TEST 11477/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13074,13074,13075,TEST 11478/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13075,13075,13076,TEST 11479/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13076,13076,13077,TEST 11480/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13077,13077,13078,TEST 11481/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13078,13078,13079,TEST 11482/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
13079,13079,13080,TEST 11483/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
