,EventTemplate,Count
ee8d582e8cb5465b52d0deea2b0ef4dc,SKIP <*>() with various paths [<*>] reason: windows only test,1
8d669947a37dd87e81b99736e5842531,SKIP <*> with various paths [<*>] reason: windows only test,1
e3bef996c4ab075c0c1615960c684eed,SKIP Test <*> function: usage variations - size of files [<*>] reason: only valid for Windows,2
e7a5908e05e17ba930a4e1b3b3afffa2,SKIP Test <*> function: usage variations - size of dir<*>subdir [<*>] reason: only valid for Windows,1
912d201381b1ef10f44ff98158943d84,SKIP Test <*> function: usage variations - file size after truncate [<*>] reason: only valid for Windows,1
e12e258abba293f19fddce24b1b56d88,SKIP Test <*> function: usage variations - file mode & holes in file [<*>] reason: only valid for Windows,1
7fbffc463b78c239a61daaac474daf30,SKIP Test filetype<*> function: Check block device [<*>] reason: <*> not available,1
531f3bbbec2d856d41432a0ce21a630a,"SKIP Test <*> function : variation: interesting paths, no use include path [<*>] reason: Run only on Windows",1
b7af9123e0707ae8f3476009656a9308,"SKIP Test <*> function : variation: interesting paths, use include path = true [<*>] reason: Run only on Windows",1
c835e6df1ed5e09b737edf7caf494ba9,"SKIP Test <*> function : variation: file <*>, no use include path [<*>] reason: Run only on Windows",1
3b29287679bc4e220170988f5ebf814e,"SKIP Test <*> function : variation: file <*>, use include path = true [<*>] reason: Run only on Windows",1
2702c821513691ae6d4bbb08bc2afb11,"SKIP Test <*> function : usage variations - read beyond file size, read<*>write mode [<*>] reason: ...only valid for Windows",2
b819a45b58fa92b0a864d51e3fdde030,"SKIP Test <*> function : usage variations - read beyond file size, write only mode [<*>] reason: ...only valid for Windows",1
58e04b9f249176887000c97ba2b6d31c,SKIP Test <*> function: usage variations - integer formats with float values [<*>] reason: this test is for <*> platform only,1
c0c0c1b0dd0047a76e0be80ab493b3a9,SKIP Test <*> function: usage variations - hex<*> formats with integer values [<*>] reason: this test is for <*> platform only,1
b3cd87dd91c9bdc29c29cce4c361d3ac,SKIP Test <*> function: usage variations - hex<*> formats with float values [<*>] reason: this test is for <*> platform only,1
078a11355ff9e1b28a83d44a04726deb,SKIP Test <*> function: usage variations - unsigned int formats with integer values [<*>] reason: this test is for <*> platform only,1
12e7194edeaef633973b5ce63fd6a47d,SKIP Test <*> function: usage variations - unsigned formats with float values [<*>] reason: this test is for <*> platform only,1
a3b7fdad3c13a76c55ebc59991c6820f,SKIP Test <*> function: usage variations - tracking file pointer while reading [<*>] reason: this test is for <*> platform only,1
c18bfb9fb1bccebfbff5ef1c0f436051,SKIP Test <*> function: usage variations - float formats with integer values [<*>] reason: this test is for <*> platform only,1
85ecaf4f9827ab981e60561ebc024d6a,SKIP Test <*> & <*> functions : basic functionality - all <*> and <*> modes [<*>] reason: .. only valid for Windows,1
065652099763d5600274ee604557092f,SKIP Test <*> & <*> functions : basic functionality - all <*> and x modes [<*>] reason: .. only valid for Windows,1
4cc99ce897b2ec49b15f20b1ee92985a,"SKIP Test <*> & <*> functions : usage variations - all <*> and <*> modes, default whence [<*>] reason: .. only valid for Windows",1
e2e53f03361650a12bbe28bc1242bd52,"SKIP Test <*> & <*> functions : usage variations - all <*> and <*> modes, SEEK_SET [<*>] reason: .. only valid for Windows",1
5e4ee7a6e29e426f2b561b5cdbaa7a03,"SKIP Test <*> & <*> functions : usage variations - all <*> modes, SEEK_CUR [<*>] reason: .. only valid for Windows",1
cf687bf1671a4bdcbc14c39fcad8e9c8,"SKIP Test <*> & <*> functions : usage variations - all <*> and <*> modes, SEEK_END [<*>] reason: .. only valid for Windows",1
754b38e4e9c8d3e13fccad9522907e35,SKIP Test <*> function : usage variations - truncate filesize to zero [<*>] reason: .. only valid for Windows,2
6cb0a0f1285132c19dc6a3ea3f2b3fad,SKIP Test <*> function : usage variations - truncate file to current size [<*>] reason: .. only valid for Windows,1
ad3a18675f83af5ba89351b31e7d9ca1,SKIP Test <*> function : usage variations - truncate file to half size [<*>] reason: .. only valid for Windows,1
aeaad3ec3c2a4677b041d65e177b9920,SKIP Test <*> function : usage variations - truncate file to negative size [<*>] reason: .. only valid for Windows,1
764f023145f48b7721939a6b751b19f4,SKIP Test <*> function : usage variations - truncate file to bigger size [<*>] reason: .. only valid for Windows,1
c91a9650cf88187dc77ba83a8f664339,SKIP Test <*> function : usage variations - truncate file to smaller size [<*>] reason: .. only valid for Windows,1
8a84dd0e3a92912500776ccd5706d579,SKIP Test <*> function : usage variations - truncate when file pointer at EOF [<*>] reason: .. only valid for Windows,1
9a128f35f436b64b0d7878d5f34d1e05,SKIP Test <*> function : basic functionality [<*>] reason: ...Valid for Windows only,2
c869546db7abc73be3001cce2c431265,"SKIP Test <*> function : usage variations - <*>, <*> & <*> modes [<*>] reason: ...Not valid for Linux",2
ab0cfa088ac27c0d2594e4fb50871b64,SKIP Test <*> function : usage variations - <*> & <*> modes [<*>] reason: ...Not valid for Linux,1
e848dbe57db09c187fd28418044eb0c6,"SKIP Test <*> function : usage variations - a, <*>, <*> [<*>] reason: ...Not valid for Linux",1
18900ec0c6031e22f2290a035a19b40b,SKIP Test <*> function : usage variations - <*> modes [<*>] reason: ...Not valid for Linux,1
d1ca4de9c3760bf1a3437ef904e5067f,SKIP Test <*> function: error condition - pattern too long<*> [<*>] reason: Only valid for Windows,1
066a0e2a5663a6ef874b2df29d786c1a,SKIP Test <*> function: usage variations [<*>] reason: <*> only for Windows,6
58ac2a7dcb5f58260e9cc85eb6cb1c47,"SKIP Test <*> function: ensure no platform difference, variation <*> [<*>] reason: only valid on Windows",1
81732aa33bbbb640af739451a7c0c8e4,SKIP Test is<*> function: basic functionality [<*>] reason: <*> only for Windows,2
e828c5c09e2ccbc471594d310d5b4747,SKIP Test is<*> function: basic functionality [<*>] reason: only for Windows,2
5e7cf283a3acacc098e2aedd82c590d1,SKIP link not working properly on Windows [<*>] reason: windows only test,1
3650a91820cfd97398d7b2e46859982d,"SKIP Test <*> and <*> functions: usage variations - effects of <*> on link [<*>] reason: <*> update is disabled, hence skip the test",1
1d9944c80981b42f31703cefcff3ffac,SKIP recursive <*> tests [<*>] reason: for root only,2
83cd86f5132550acf8b57a3cf495033f,SKIP Test <*> and <*> functions: usage variations [<*>] reason: only for Windows,2
8cbc420fd266251cac3ca8e483947476,SKIP Test <*> function : variation: various valid and invalid paths [<*>] reason: Only valid for Windows,2
3a0fe15e264b63b6aa970a7fdca6ef83,SKIP Test <*> function: basic functionality [<*>] reason: Only valid for Windows,2
82f30febddd2119c2edae8472ce415ab,SKIP Test <*> and <*> function: basic functionality [<*>] reason: Not Valid for Linux,2
b780993b58d3fb71f07338550c28ac45,SKIP Test <*> and <*> function: error conditions [<*>] reason: Only valid for Sun Solaris,1
75594fbfe5727c838de01a2721860b46,SKIP Test <*> function: basic functionality [<*>] reason: <*> only on Windows,1
1b875fc16adb2735f5ffaaa98b9bcd9c,SKIP Test <*> function : variation - various invalid paths [<*>] reason: run only on Windows,1
57aad7749820b2b1fbba53bab6f710a3,SKIP Test <*> function : variation [<*>] reason: Only valid for Windows,2
23208777e5fac3f6d53dbb8aa04f85bb,SKIP Test <*> function: basic functionality [<*>] reason: only on Windows,2
21b3d5737ecc838a204f0b9a92e298b5,SKIP <*> and <*> [<*>] reason: only on Windows,1
6e80c5241acfb1085d528e3df58f898a,SKIP Test <*> function: usage variation [<*>] reason: only on Windows,2
5e10e4093781a3037f2bc9dbcefc8ba0,"SKIP Test <*>() function : variation - various relative, absolute paths [<*>] reason: Only valid for Windows",1
6aa67b121fac3e1c129b8807320d8a0b,"SKIP Test <*>() function : variation - various relative, absolute paths [<*>] reason: <*> for Windows",1
40f532bd34f729f6e0a2e5a5257d77af,SKIP Test <*>() function : variation - various invalid paths [<*>] reason: run only on Windows,1
23f2de3d47b572e94d5c5ff7fc5e9fa7,SKIP Test <*>() function: usage variations<*> [<*>] reason: <*> for Windows,2
79f0d6d05b708aa74bbcedf27e6fcc65,SKIP Test <*>() function: variation [<*>] reason: <*> for Windows,1
0fd6a0637929089b40d3687a6592a673,SKIP Test <*> function: basic functionality [<*>] reason: <*> valid only for Windows,2
7cceb0b398ac3977d181969316d3dc27,SKIP Test <*> function: error conditions [<*>] reason: <*> only for Windows,1
8fb0b265e01ed799561150d0408f880d,SKIP Test <*> functions: usage variations - effects of <*> [<*>] reason: <*> only for Windows,2
90eb6c14def2419ed35f7c865923cf60,SKIP Test <*> functions: usage variations - effects of writing to file [<*>] reason: <*> only for Windows,1
e6c8edef867e5a5481535f445027c2aa,SKIP Test <*> functions: usage variations - effects of creating<*>deleting the dir<*>file [<*>] reason: <*> only for Windows,1
92832035a2e5fe53674a8aa32af4dcb8,SKIP Test <*> functions: usage variations - effects of <*> & <*> [<*>] reason: <*> only for Windows,1
4f3e36fe6ce3055898b0cabab9f5eaec,SKIP Test <*> functions: usage variations - file opened in read<*>write mode [<*>] reason: <*> only for Windows,1
bd3af7e353ea0a9e4083bc6c9ce91538,SKIP Test <*> functions: usage variations - changing permissions of dir<*>file [<*>] reason: <*> only for Windows,1
0ef7d29bbe2d04ef8703ea5d9870d836,SKIP Test <*> functions: usage variations - names of <*> stored in objects [<*>] reason: <*> only for Windows,1
88848c2f19fdd03dd858a8d975874259,SKIP Test <*> functions: usage variations - effects of trunc<*> [<*>] reason: <*> only for Windows,1
ee0bced446236ceeaa1a20533ad6fa1f,SKIP Test <*> function: usage variations - creating files [<*>] reason: Only valid for Windows,2
055cb200caf6924bdba2b6cbc44dad0b,SKIP Test <*> function: usage variations - various absolute and relative paths [<*>] reason: Only valid for Windows,2
7dc4b9b0189750529dc7dce75b91d4a6,SKIP Test <*> function: usage variations - obscure prefixes [<*>] reason: run only on Windows,1
dcee4687dc557f131450cb3555f47650,SKIP Test <*> function: usage variations - existing file [<*>] reason: Windows only,1
f0c79f929a19a41aa5a0c3d075804a23,SKIP Test <*> function: usage variations - Using previous unique filename [<*>] reason: Windows Only,1
c9980b22b8a14d10eeb61f985ad1d8f2,SKIP Test <*> function: usage variations - invalid<*>non-existing dir [<*>] reason: Only run on Windows,1
f8677dd77c3b4928fbdcc38ff82d3be4,SKIP Test <*> function : basic functionality [<*>] reason: <*> only for Windows,2
f4cf2590189d3be67643fc2861d8e9bd,SKIP Test <*> function : variation: various valid and invalid paths [<*>] reason: <*> only for Windows,2
0e280fd5c1f70c180f00e57cf8b7cb74,SKIP Testing un<*> function : error conditions [<*>] reason: <*> only on Windows,2
befd018cd42502fcd7c0ec303e600934,SKIP Test unlink<*> function : usage variations - unlinking file in a directory [<*>] reason: only on Windows,2
20227d520a2e8f3fd82e36298e9b96fd,SKIP Test un<*> function : variation: various valid and invalid paths [<*>] reason: <*> only for Windows,2
f9136236000da3ea4d8847f970ed9951,"SKIP bug <*> (incorrect result with <*> ACL permissions, is<*>writable) [<*>] reason: windows only test",1
5d79198796b7a2a3d2ad8d3d45921442,"SKIP bug <*> (incorrect result with <*> ACL permissions, is<*>readable) [<*>] reason: windows only test",2
d3e87ee2abcb1c97af26f0b9d8f60f3b,"SKIP bug <*> (incorrect result with <*> ACL permissions, is<*>) [<*>] reason: windows only test",1
b3936f212251ae8f491020ecc4fea1b5,SKIP Bug<*> - Junction not working properly [<*>] reason: windows only test,4
27e02b2d887be8bdc5cb26d8e735ba6d,SKIP Bug <*> bug with symlink related to <*> directory [<*>] reason: windows only test,1
22dfad6ce5a22a733b6ead5bcadd347b,"SKIP Bug <*> ""link<*> Bad file descriptor"" with non-ASCII path [<*>] reason: windows only test",1
eda106114a3d5c48a1ad7e03cfcdce89,SKIP Test readlink <*> behaviour on Windows [<*>] reason: windows only test,1
e112d87dd343ae11a686f5c96e40f4d8,SKIP user defined error handler + <*>(<*>) [<*>] reason: Windows only,1
f35b40a54dc52f2f39dc54fc156899fc,SKIP Bug <*> OS command injection vulnerability in <*> [<*>] reason: <*> Windows only,1
eaa5bdc689168425ca6b993349394de1,SKIP Test <*> function: basic test with UTF-8 strings [<*>] reason: <*> only for Windows,1
986f2562d967451e918611adec4b631a,SKIP Test <*> function: basic test [<*>] reason: <*> only for Windows,1
429de053566a75c449270829b55c6ba1,SKIP Test <*> function : usage variations - different data types as <*> arg [<*>] reason: <*> only for Windows,1
c8a7c3ee994475dc1e94f2d0c6d94d17,SKIP Test <*> functionality on Windows [<*>] reason: ...Valid for Windows only,1
a312766b08d1dbf9a982acd52b439b29,SKIP Test <*>type<*> & <*>type<*> functions : usage var<*>ins [<*>] reason: this test is for <*> platform only,1
c7ef6dd59caa4f7e6571bba5aae13c81,SKIP Test <*> & <*>type<*> functions : usage variations [<*>] reason: this test is for <*> platform only,7
590f667e73ef04973a6b7438645d18db,SKIP Test <*> & it's FALIASes: <*> & <*> functions [<*>] reason: this test is for <*> platform only,2
8c6d623febd2c57c1bf45fb5ac45b5d3,SKIP <*> basic behaviour [<*>] reason: : Only for Windows,1
233ddbfa393cb5395b58f24380e1bbb5,"SKIP Bug <*> does not work properly if parameter contains non-ASCII unicode character, <*> Windows [<*>] reason: Valid only on Windows",1
56dbb3912988823efa273943593cd75b,<*> ** ERROR: process timed out **,1
487f21984ba04b4549d54f7431440c27,<*> OK.,1
75f1f06ef77e9ba373e057d49bbc529d,FAIL Bug <*> (<*> hangs when data in <*> is getting larger or equal to <*>) [<*>],1
8a905eedefea8dc0395d6cb77e1c1d09,SKIP Test <*>export<*> function with locale [<*>] reason: 32-bit only,1
e462df87e5ade4db2f8e07801c440ad0,SKIP Test <*>export<*> function with integer values [<*>] reason: 32-bit only,1
93b8755fd040500f0b7f915586e21916,"SKIP Bug <*> crash in mail (plus indirect <*> test) [<*>] reason: Windows only test, as in Unix builds it sends an email",1
d3f62c17b50b77bc706d0125ee3f17b6,SKIP Test mail<*> function : basic functionality [<*>] reason: ...Windows only test,7
361d38d6bb95462ec4dfeb1bce8894f5,SKIP Test <*> - basic function test <*> [<*>] reason: this test is for <*> platform only,4
02198f6c6d7a171f8ba00f136165b563,SKIP Test <*> function : usage variations - different data types as <*>string arg [<*>] reason: this test is for <*> platform only,1
147896543903fe6e2d83e388645664b0,SKIP Test <*> function : usage variations - different data types as <*> arg [<*>] reason: this test is for <*> platform only,4
cfe0017998469d686552ed08bc4bc9ed,SKIP Test <*> function : usage variations - different data types as <*> argument [<*>] reason: this test is for <*> platform only,1
9c2655d51fb82c31a513ab13bd61611e,SKIP Bug <*> (<*> does not populate <*>add<*> out parameter) [<*>] reason: test requiring internet connection,1
9fe0349a5e3827f496975e594839c9b4,SKIP Bug <*> (<*> does not populate <*>additional <*> parameter - <*> parameter) [<*>] reason: test requiring internet connection,1
160d7af2dc118793de0134bc47bf7627,SKIP <*> function - basic return valid ip address test [<*>] reason: test requiring internet connection,1
0e78296fb73fbf896ca15fb3d702255f,SKIP <*> test [<*>] reason: test requiring internet connection,1
239b42f6c453632c6e9cebfc68d30df3,SKIP <*> & <*> tests [<*>] reason: this test is for <*> platform only,1
85f2a1d1b37349cb507fbbeac7f8769f,"SKIP Test <*> function : usage variation 2, 32 bit [<*>] reason: 32 bit only",1
c4b079097f75eef8dc29f1fa20e4c749,SKIP Bug <*> (<*> always throws NUL at the end) [<*>] reason: <*> not built with <*>,1
78ae4eb8d1f715f0b2e60a49e22da6d5,SKIP Test normal operation of <*> with <*> and <*> [<*>] reason: <*> not built with <*>,4
9a4be2698b8cb84875b54a54049d8297,SKIP Test error operation of <*> with <*> and <*> [<*>] reason: <*> not built with <*>,1
c5dd7550e03daaf74c12987bf1a00c4c,SKIP Check that windows version constants are initialized [<*>] reason: <*> Windows only,1
652da427fa46012f43b9628bf0615430,<*> Notice: unserialize(): Error at offset <*> of <*> bytes in <*> on line <*>,1
9ae338de8eae1d6c2823dac7b8bc8074,<*> object(obj)<*> {,1
5a63214e901d5397133eb8b8f590bb64,"<*> [""<*>""]=>",2
cbb5b23ce362a7bc4f47dfa02b9570b9,<*> [<*>]<*>,1
bd089eae01eb0c4937979bdcc25bdb2d,<*>(<*>) {,1
1f323f70007874fcd05dfeec1a0cc831,"XFAIL Bug <*> Use after free vulnerability in session deserializer [<*>] XFAIL REASON: Unfinished merge, needs fix.",1
cfc7332738af25f3f5ecb5a79b7a3154,SKIP Test <*> & un<*> functions: many types [<*>] reason: this test is for <*> platform only,1
342cccd43897a8fa90ab7e108d199c44,SKIP Bug <*> (crash with <*> stream in <*>()) [<*>] reason: . Do run on Windows only,1
034bc8c2b7d26324e235a0f5341a4072,SKIP Bug <*> returns empty string on windows [<*>] reason: : online test,1
0589a8d51e118c4ae7e7d479b9a6a041,SKIP Bug <*> on Windows hangs forever [<*>] reason: expected to fail or take too long,1
d6b1048dc9b2ef0df6d553f2bb279df0,SKIP int <*> ( resource <*> string <*> [<*> int <*> = <*> [<*> string <*> ]] ); [<*>] reason: : online test,1
a676e0e883d44f4764a1036bca870445,SKIP <*> and output buffer [<*>] reason: Windows only test,1
748dbf3e2339147028809228f3e7d5ee,SKIP Test <*> function : usage variations with invalid paths [<*>] reason: Run only on Windows<*>,1
64d630d19b00450b08155f3a85beea98,SKIP stream context <*> [<*>] reason: online test,2
3df89ce4a96c53ddc693ec0f1abe5450,SKIP Bug <*> (<*> breaks with locale & decimal points) [<*>] reason: locale needed for this test is not supported on this platform,1
15a8d741ee53ae823a6ab176453a5324,SKIP Bug <*> setting locale randomly broken [<*>] reason: Windows only test,1
cf827866b64a2e77bdbc340814e82605,SKIP Bug <*> broken in TS builds [<*>] reason: Windows only,1
38be4efb6b67e19d2e3c904124d4891d,SKIP Test <*> function : usage variations - single quoted strings [<*>] reason: this test is for <*> platform only,1
de09ff6ea297cd5186bb5ac36b393ee2,SKIP Test <*> function : usage variations - double quoted strings [<*>] reason: this test is for <*> platform only,1
bef0ac34ec5aea61f88cf3a3d7f8e0ca,SKIP Test <*> function : usage variations - <*>redoc strings [<*>] reason: this test is for <*> platform only,1
dfe6078fe0f48c9aff34f59d507cbc41,SKIP Test <*> function : usage variations [<*>] reason: Windows only,1
63cc1d94291feb4f1a65dbffdbf6b826,SKIP <*> test 3 (<*>loc<*>) [<*>] reason: <*> failed,1
33fc3e83bb30a0ab75b85950c3a6eae7,SKIP <*> test 4 (<*>) [<*>] reason: <*> failed,1
62ce527c65481a975bced49fdda7a308,SKIP <*> test 2 (<*>) [<*>] reason: <*> failed,1
ff0b4fa6b175bc39e2f8547f9809e213,SKIP <*> test <*> (<*>) [<*>] reason: <*> failed,1
3aa0a0daf57fb57e2c7f19f76c25af13,SKIP <*>_format test [<*>] reason: <*> locale not available,1
84d3c6641bf714c7b5bb2361e00df81a,SKIP Generic <*> tests [<*>] reason: <*> test only,1
9eaf1a213c83d37210fc9e3daba8b040,SKIP <*> tests [<*>] reason: 32bit test only,1
f64b91f6cd6b3bcc144205b56d8feb83,SKIP Test <*> function (<*>) [<*>] reason: 32bit test only,1
ceae0048e9647298e607bc7233bd16a3,SKIP Test printf<*> function : basic functionality - unsigned format [<*>] reason: this test is for <*> platform only,1
7cc73bf594b49e0d3740584cfb69e3d8,SKIP Test printf<*> function : basic functionality - octal format [<*>] reason: this test is for <*> platform only,1
2d07c71d2a1c3966b30b4c4a48689ae5,SKIP Test <*> function : basic functionality - octal format [<*>] reason: this test is for <*> platform only,1
19c2d52de6117ba2742c4909dccf0940,SKIP <*> [<*>] reason: <*>ic locale not supported,1
debaebc7610bd3eeaa8b3e209229c93c,SKIP Test <*> function : basic functionality - unsigned format [<*>] reason: this test is for <*> platform only,5
1878d0cbddf395cd4dea10b6c6450b3d,SKIP Test <*> function : usage variations - hex<*> formats with integer values [<*>] reason: this test is for <*> platform only,1
a182bea03aa5e17d7b2420dd38a65914,SKIP Test <*> function : usage variations - hex<*> formats with float values [<*>] reason: this test is for <*> platform only,1
03b7e2e0c99381fe2fc682a9944928fd,SKIP Test <*> function : usage variations - int formats with float values [<*>] reason: this test is for <*> platform only,1
88a577166c49ab5903929b0eb171682e,SKIP Test <*> function : usage variations - unsigned formats with integer values [<*>] reason: this test is for <*> platform only,1
200431ba8faafd57ec6f6903013f75d8,SKIP Test <*> function : usage variations - unsigned formats with float values [<*>] reason: this test is for <*> platform only,1
cf086ee678dc3b6ecd29479f6c8c8629,SKIP Test <*> function : usage variations - octal formats with integer values [<*>] reason: this test is for <*> platform only,1
e51cc83b78157320af4018de60be91a3,SKIP Test <*> function : usage variations - unsigned formats with string values [<*>] reason: this test is for <*> platform only,1
10a8a112d6e860ff5b75b4b4a5d71c97,SKIP Test <*> function : usage variations - octal formats with float values [<*>] reason: this test is for <*> platform only,1
7fac22d64c89bfc7124be0dc49f0e6a6,SKIP Test <*> function : usage variations - different integer values for '<*>' with <*>red<*> '<*>' [<*>] reason: this test is for <*> platform only,1
713d121ef79213420e40bbd78ac7c88e,SKIP Test <*> function : usage variations - unexpected large value for '<*>' argument [<*>] reason: this test is for <*> platform only,1
7e8740f08540b94e96d4f649683bbf45,SKIP Test <*> function : usage variations - different integer values for '<*>' argument [<*>] reason: this test is for <*> platform only,1
d20f2554cc207a6563031145cbf48cc9,"SKIP Test <*> function [<*>] reason: Run only on Windows with locale as ""<*>""",2
a331b7dc042e49f9c8edd70361525f14,SKIP Test <*> on non-ASCII characters [<*>] reason: locale needed for this test is not supported on this platform,1
375f66941500cccda24f4894b19983d3,SKIP Test <*> function : usage variations - octal formats with octal values [<*>] reason: this test is for <*> platform only,3
2d3fe972bfe764cb98215d676c953d0a,SKIP Test <*> function : usage variations - octal formats with non-octal values [<*>] reason: this test is for <*> platform only,3
cc5ce3c5a34c26f7e9356666b6b5f229,SKIP Test <*> function : usage variations - hexa formats with hex<*> values [<*>] reason: this test is for <*> platform only,3
efb12eec5680918620a4e00c5f98177b,SKIP Test <*> function : usage variations - hex<*> formats with non-<*>xa values [<*>] reason: this test is for <*> platform only,3
42eb620a07c887dc1661fdd45d9bd9e4,SKIP Test <*> function : usage variations - unsigned formats with unsigned values [<*>] reason: this test is for <*> platform only,3
6fa06a5240bb0bcb511503d5e19bf090,SKIP Test <*> function : usage variations - unsigned formats with signed and other types of values [<*>] reason: this test is for <*> platform only,3
63c0394eabbab6012d532549a5edc594,SKIP Test <*> function : usage variations - with whitespaces in format strings [<*>] reason: this test is for <*> platform only,3
57319b0fc283aa7f8563452771bc8877,SKIP Test <*> function : usage variations - int formats with non-integer values [<*>] reason: this test is for <*> platform only,3
42976f49edcc016d1edf7e63b7526f3e,SKIP Bug <*> null dereference [<*>] reason: 32-bit only<*> windows only,1
5d979600dc2577d8ea20888a13efe408,"SKIP XML parser test, function callbacks [<*>] reason: this test is not intended for <*>X parser",1
50cbe40d2f05822bb15631fdd5571a68,"SKIP XML parser test, object tuple callbacks [<*>] reason: this test is not intended for <*>X parser",1
56c3a394e2fb17509f0ce216b5536302,"SKIP XML parser test, <*>object callbacks [<*>] reason: this test is not intended for <*>X parser",1
2dc6e734a5b2a95ea5c378803b81a5d7,SKIP Bug <*> (<*> sections skipped on line count) [<*>] reason: expat test,1
e71b2256d63eedd2f939be7963a3ba3a,SKIP <*> in tags [<*>] reason: <*> on non<*> not supported on this platform,1
ccf395e378c3d80ce20566131a373597,"SKIP Bug <*> (<*> goes into infinite loop when autodetection in effect), using <*>, <*>, <*> [<*>] reason: <*> does not support <*> encoding",1
adb21c4a4a10a5c0e43bd66b39efb634,SKIP XMLReader: Bug <*> X<*> read generates extra output [<*>] reason: <*> only for Windows,1
585b7a9ebf0474462e8baf11f30ceb52,SKIP Bug <*> (Type Confusion Vulnerability in <*>) [<*>] reason: this test is for <*> platform only,1
a5b66fc38d3f82ea3304bc5bee4bd999,SKIP Bug <*> (double values are truncated to 6 decimal digits when encoding) [<*>] reason: this test is for <*> platform only,1
132c6d4e5d00da9a8d89f516bd8d172c,SKIP Bug <*> (NULL pointer dereference in <*>()) [<*>] reason: this test is for PHP linked with <*> only,1
9c330d0c7a61c7b3ab0b190983299df4,SKIP Test 10: EXSLT Support [<*>] reason: too old <*>,1
1d3824b45104fc95b51c491b22a18682,SKIP Bug <*> (<*> always conflicts with <*>) [<*>] reason: windows only,1
593c5299635d03e11d165fe1176cf224,SKIP Test def<*> errors with <*>OCK in <*> < <*> [<*>] reason: - Z<*> < <*> required for test,1
dd9b411a476be1f516f77c33995ccf1c,SKIP Test <*> function : variation [<*>] reason: only for Windows,1
bd55d56f35ef970daf48c14f70974048,SKIP Test <*> function : variation - verify header contents with all encoding modes [<*>] reason: <*> only for Windows,1
20c3e89e279e792ecc1dc540a852e667,SKIP Test function <*> by calling it with its expected arguments <*> [<*>] reason: - only for <*>,1
386c1e52a53ce87ab32e4c816d91020e,SKIP Test <*>() with a dir for multiby<*> filenames [<*>] reason: windows only test,1
cbc3e3067513a448b215121541fbb8e9,SKIP Test <*> with a dir for multiby<*> filenames [<*>] reason: windows only test,2
21ec56470ff0161d02b993d78d9a1c8b,SKIP <*>dir with path length < <*> and > <*> has be a long path [<*>] reason: windows only test,1
2635a659e99a9b0b24cfb64afae8970a,SKIP Bug <*> file_exists and is_readable fail silently [<*>] reason: windows only test,1
fbfdef44f7222feaa42427e1e8dcb9ef,SKIP Bug <*> can't open a file if path is <*> characters long [<*>] reason: windows only test,1
590b84b0e08713982aa65e84a2f19018,"SKIP Bug <*> Filename path length limit broken on <*> volume, using rename [<*>] reason: windows only test",1
1cdaec879b1afcdd8b90a4afc6d13f78,"SKIP Basic long path test with file I<*>O, multiby<*> path and <*> check [<*>] reason: windows only test",1
54ecb94aa94227db08fc6b66bf019a97,SKIP Basic long path test with file I/O [<*>] reason: windows only test,1
f6a90fa4fb9a47cb18be91e66102131b,SKIP Basic long path test [<*>] reason: windows only test,1
1c41cf9846146dffd46849ac4d5b96d7,SKIP Kartuli UTF-8 cmd test [<*>] reason: windows only test,1
36dec66f3d9b6ad26888cbc91da97dc0,SKIP Test <*> for write <*>uli UTF-8 path [<*>] reason: windows only test,1
c3012d646409b5e144741ebc83a0195e,SKIP Test <*>uli UTF-8 path [<*>] reason: windows only test,1
c3d269f72138b65d6efb7e49723e6ad3,SKIP Test <*> for reading <*>uli UTF-8 path [<*>] reason: windows only test,1
76cb8af6e2aa4ade0c6d07a28973a560,SKIP Test <*> for write <*> to UTF-8 path [<*>] reason: windows only test,13
2c6da6524a860c10a85929409b866a7e,SKIP Test <*> to UTF-8 path [<*>] reason: windows only test,13
47717c26d88e7c30340f2ddf9d401f0f,SKIP Test <*> for reading <*> to UTF-8 path [<*>] reason: windows only test,12
163e34a89f788290b9fb082d89c25e08,SKIP Test <*> for write <*> path [<*>] reason: windows only test,4
5fc2ce11452841f96f4d69d109a4ba2a,SKIP Test <*> path [<*>] reason: windows only test,5
df751f34a514ddf328e1c3b5cca165e8,SKIP Test <*> for reading <*> path [<*>] reason: windows only test,7
746d771173039d79afbfb60e207f5479,SKIP <*> cmd test [<*>] reason: windows only test,5
06a3a2853f23b85268039b142974973c,SKIP Test <*> for write to <*> path [<*>] reason: windows only test,1
3d4945692af7c359daeb1243f55e8ee2,SKIP Test <*> [<*>] reason: windows only test,1
7cfb7908675499f73697efc5a15eae07,SKIP Thai UTF-8 cmd test [<*>] reason: windows only test,1
919c540aec6ef90ff8a56351b748e805,SKIP Thai UTF-8 basic test [<*>] reason: windows only test,1
c9011c6f58df240296f48c2fba386342,SKIP <*> basic test [<*>] reason: windows only test,1
8d778184cc22b674999cdfc42f80c273,SKIP Test <*> for write <*> [<*>] reason: windows only test,1
4807a2cd18d6de88d4ddb3671dc66dda,SKIP Test <*> for write <*> with <*> [<*>] reason: windows only test,1
0b02320f31a165883d59e4a570c27aff,SKIP Test <*> with <*> [<*>] reason: windows only test,1
d9f8ac3c80216db59d69efb03424d868,SKIP Test <*> for reading <*> with <*> [<*>] reason: windows only test,1
aee1c9fd30997029fb0e23910ad485a6,SKIP Test <*> for write to UTF<*>8 path with <*> specific symbols [<*>] reason: windows only test,2
